Id,Name,City,Country,Latitude,Longitude
BUX,Bunia,Bunia,Congo (Kinshasa),1.565719,30.220833
BKY,Bukavu Kavumu,Bukavu/kavumu,Congo (Kinshasa),-2.308978,28.808803
GOM,Goma,Goma,Congo (Kinshasa),-1.670814,29.238464
KND,Kindu,Kindu,Congo (Kinshasa),-2.919178,25.915361
FBM,Lubumbashi Intl,Lubumashi,Congo (Kinshasa),-11.591333,27.530889
KGA,Kananga,Kananga,Congo (Kinshasa),-5.900055,22.469166
MJM,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),-6.121236,23.569008
BKO,Senou,Bamako,Mali,12.533544,-7.949944
BJL,Banjul Intl,Banjul,Gambia,13.337961,-16.652206
FUE,Fuerteventura,Fuerteventura,Spain,28.452717,-13.863761
VDE,Hierro,Hierro,Spain,27.814847,-17.887056
SPC,La Palma,Santa Cruz De La Palma,Spain,28.626478,-17.755611
LPA,Gran Canaria,Gran Canaria,Spain,27.931886,-15.386586
ACE,Lanzarote,Las Palmas,Spain,28.945464,-13.605225
TFS,Tenerife Sur,Tenerife,Spain,28.044475,-16.572489
TFN,Tenerife Norte,Tenerife,Spain,28.482653,-16.341536
MLN,Melilla,Melilla,Spain,35.279817,-2.956256
FNA,Freetown Lungi,Freetown,Sierra Leone,8.616444,-13.195489
MLW,Monrovia Spriggs Payne,Monrovia,Liberia,6.289061,-10.758722
ROB,Monrovia Roberts Intl,Monrovia,Liberia,6.233789,-10.362311
AGA,Inezgane,Agadir,Morocco,30.381353,-9.546311
TTA,Plage Blanche,Tan Tan,Morocco,28.448194,-11.161347
FEZ,Saiss,Fes,Morocco,33.927261,-4.977958
OUD,Angads,Oujda,Morocco,34.78715,-1.923986
RBA,Sale,Rabat,Morocco,34.051467,-6.751519
CMN,Mohammed V Intl,Casablanca,Morocco,33.367467,-7.589967
RAK,Menara,Marrakech,Morocco,31.606886,-8.0363
OZZ,Ouarzazate,Ouarzazate,Morocco,30.939053,-6.909431
AHU,Cherif El Idrissi,Al Hociema,Morocco,35.177103,-3.839525
TTU,Saniat Rmel,Tetouan,Morocco,35.594333,-5.320019
TNG,Ibn Batouta,Tanger,Morocco,35.726917,-5.916889
ZIG,Ziguinchor,Ziguinchor,Senegal,12.555617,-16.281783
CSK,Cap Skiring,Cap Skiring,Senegal,12.4102,-16.746125
DKR,Leopold Sedar Senghor Intl,Dakar,Senegal,14.739708,-17.490225
NKC,Nouakchott,Nouakschott,Mauritania,18.097856,-15.947956
NDB,Nouadhibou,Nouadhibou,Mauritania,20.933067,-17.029956
SID,Amilcar Cabral Intl,Amilcar Cabral,Cape Verde,16.741389,-22.949444
BVC,Rabil,Boa Vista,Cape Verde,16.136531,-22.888897
MMO,Maio,Maio,Cape Verde,15.155928,-23.213703
SNE,Preguica,Sao Nocolau Island,Cape Verde,16.588356,-24.284656
VXE,Sao Pedro,Sao Vicente Island,Cape Verde,16.833689,-25.054661
ADD,Bole Intl,Addis Ababa,Ethiopia,8.977889,38.799319
AMH,Arba Minch,Arba Minch,Ethiopia,6.039389,37.590453
AXU,Axum,Axum,Ethiopia,14.14675,38.772833
BJR,Bahir Dar,Bahar Dar,Ethiopia,11.608075,37.321644
DIR,Dire Dawa Intl,Dire Dawa,Ethiopia,9.6247,41.854203
GMB,Gambella,Gambella,Ethiopia,8.128764,34.563131
GDQ,Gondar,Gondar,Ethiopia,12.5199,37.434047
JIM,Jimma,Jimma,Ethiopia,7.666094,36.816639
LLI,Lalibella,Lalibella,Ethiopia,11.975014,38.979969
MQX,Makale,Makale,Ethiopia,13.467367,39.533464
ASO,Asosa,Asosa,Ethiopia,10.01855,34.586253
BJM,Bujumbura Intl,Bujumbura,Burundi,-3.324019,29.318519
HGA,Egal Intl,Hargeisa,Somalia,9.518167,44.088758
ABS,Abu Simbel,Abu Simbel,Egypt,22.375953,31.611722
CAI,Cairo Intl,Cairo,Egypt,30.121944,31.405556
HRG,Hurghada Intl,Hurghada,Egypt,27.178317,33.799436
LXR,Luxor Intl,Luxor,Egypt,25.671028,32.706583
ASW,Aswan Intl,Aswan,Egypt,23.964356,32.819975
EDL,Eldoret Intl,Eldoret,Kenya,0.404458,35.238928
KIS,Kisumu,Kisumu,Kenya,-0.086139,34.728892
KTL,Kitale,Kitale,Kenya,0.971989,34.958556
LOK,Lodwar,Lodwar,Kenya,3.121967,35.608692
LAU,Lamu Manda,Lamu,Kenya,-2.252417,40.913097
MBA,Mombasa Moi Intl,Mombasa,Kenya,-4.034833,39.59425
WIL,Nairobi Wilson,Nairobi,Kenya,-1.321719,36.814833
WJR,Wajir,Wajir,Kenya,1.733239,40.091606
GHT,Ghat,Ghat,Libya,25.145564,10.142647
AKF,Kufra,Kufra,Libya,24.178728,23.313958
BEN,Benina,Benghazi,Libya,32.096786,20.269472
TIP,Tripoli Intl,Tripoli,Libya,32.663544,13.159011
LTD,Ghadames East,Ghadames,Libya,30.151695,9.715305
KGL,Kigali Intl,Kigali,Rwanda,-1.968628,30.13945
KME,Kamembe,Kamembe,Rwanda,-2.462242,28.90795
ELF,El Fashir,El Fasher,Sudan,13.614892,25.32465
JUB,Juba,Juba,South Sudan,4.872006,31.601117
KRT,Khartoum,Khartoum,Sudan,15.589497,32.553161
ARK,Arusha,Arusha,Tanzania,-3.367794,36.633333
DAR,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzania,-6.878111,39.202625
JRO,Kilimanjaro Intl,Kilimanjaro,Tanzania,-3.429406,37.074461
MYW,Mtwara,Mtwara,Tanzania,-10.339058,40.181781
MWZ,Mwanza,Mwanza,Tanzania,-2.444486,32.932667
ZNZ,Zanzibar,Zanzibar,Tanzania,-6.222025,39.224886
EBB,Entebbe Intl,Entebbe,Uganda,0.042386,32.443503
TIA,Tirana Rinas,Tirana,Albania,41.414742,19.720561
BOJ,Burgas,Bourgas,Bulgaria,42.569583,27.515236
PDV,Plovdiv,Plovdiv,Bulgaria,42.067806,24.850833
SOF,Sofia,Sofia,Bulgaria,42.695194,23.406167
VAR,Varna,Varna,Bulgaria,43.232072,27.825106
LCA,Larnaca,Larnaca,Cyprus,34.875117,33.62485
PFO,Pafos Intl,Paphos,Cyprus,34.718039,32.485731
DBV,Dubrovnik,Dubrovnik,Croatia,42.561353,18.268244
OSI,Osijek,Osijek,Croatia,45.462667,18.810156
PUY,Pula,Pula,Croatia,44.893533,13.922192
RJK,Rijeka,Rijeka,Croatia,45.216889,14.570267
SPU,Split,Split,Croatia,43.538944,16.297964
ZAG,Zagreb,Zagreb,Croatia,45.742931,16.068778
ZAD,Zadar,Zadar,Croatia,44.108269,15.346697
ALC,Alicante,Alicante,Spain,38.282169,-0.558156
LEI,Almeria,Almeria,Spain,36.843936,-2.370097
OVD,Asturias,Aviles,Spain,43.563567,-6.034622
BIO,Bilbao,Bilbao,Spain,43.301097,-2.910608
BCN,Barcelona,Barcelona,Spain,41.297078,2.078464
BJZ,Talavera La Real,Badajoz,Spain,38.89125,-6.821333
LCG,A Coruna,La Coruna,Spain,43.302061,-8.377256
GRO,Girona,Gerona,Spain,41.900969,2.760547
GRX,Granada,Granada,Spain,37.188731,-3.777356
IBZ,Ibiza,Ibiza,Spain,38.872858,1.373117
XRY,Jerez,Jerez,Spain,36.744622,-6.060111
MJV,Murcia San Javier,Murcia,Spain,37.774972,-0.812389
MAD,Barajas,Madrid,Spain,40.493556,-3.566764
AGP,Malaga,Malaga,Spain,36.6749,-4.499106
MAH,Menorca,Menorca,Spain,39.862597,4.218647
PNA,Pamplona,Pamplona,Spain,42.770039,-1.646331
REU,Reus,Reus,Spain,41.147392,1.167172
SLM,Salamanca,Salamanca,Spain,40.952117,-5.501986
EAS,San Sebastian,San Sebastian,Spain,43.356519,-1.790611
SCQ,Santiago,Santiago,Spain,42.896333,-8.415144
VLC,Valencia,Valencia,Spain,39.489314,-0.481625
VLL,Valladolid,Valladolid,Spain,41.706111,-4.851944
VGO,Vigo,Vigo,Spain,42.2318,-8.626775
SDR,Santander,Santander,Spain,43.427064,-3.820006
ZAZ,Zaragoza Ab,Zaragoza,Spain,41.666242,-1.041553
SVQ,Sevilla,Sevilla,Spain,37.418,-5.893106
AGF,La Garenne,Agen,France,44.174721,0.590556
BOD,Merignac,Bordeaux,France,44.828335,-0.715556
EGC,Roumaniere,Bergerac,France,44.825279,0.518611
PIS,Biard,Poitiers,France,46.587745,0.306666
LIG,Bellegarde,Limoges,France,45.862778,1.179444
TLS,Blagnac,Toulouse,France,43.629075,1.363819
PUF,Pau Pyrenees,Pau,France,43.38,-0.418611
LDE,Lourdes,Tarbes,France,43.178675,-0.006439
ANG,Brie Champniers,Angouleme,France,45.729247,0.221456
BVE,La Roche,Brive,France,45.150833,1.469167
PGX,Bassillac,Perigueux,France,45.198055,0.815556
BIQ,Anglet,Biarritz-bayonne,France,43.468419,-1.523325
DCM,Mazamet,Castres,France,43.55625,2.289183
RDZ,Marcillac,Rodez,France,44.407869,2.482672
DLE,Tavaux,Dole,France,47.039014,5.42725
LPY,Loudes,Le Puy,France,45.080689,3.762889
ETZ,Metz Nancy Lorraine,Metz,France,48.982142,6.251319
BIA,Poretta,Bastia,France,42.552664,9.483731
CLY,Saint Catherine,Calvi,France,42.530753,8.793189
FSC,Sud Corse,Figari,France,41.500557,9.097777
AJA,Campo Dell Oro,Ajaccio,France,41.923637,8.802917
CFE,Auvergne,Clermont-Ferrand,France,45.786661,3.169169
LYS,Saint Exupery,Lyon,France,45.726387,5.090833
AUR,Aurillac,Aurillac,France,44.891388,2.421944
EBU,Boutheon,St-Etienne,France,45.540554,4.296389
CCF,Salvaza,Carcassonne,France,43.215978,2.306317
MRS,Provence,Marseille,France,43.435555,5.213611
NCE,Cote D\'Azur,Nice,France,43.658411,7.215872
PGF,Rivesaltes,Perpignan,France,42.740442,2.870667
MPL,Mediterranee,Montpellier,France,43.576194,3.963014
BZR,Vias,Beziers,France,43.323522,3.353903
AVN,Caumont,Avignon,France,43.9073,4.901831
BVA,Tille,Beauvais,France,49.454444,2.112778
LEH,Octeville,Le Havre,France,49.533889,0.088056
XCR,Vatry,Chalons,France,48.776072,4.184492
TUF,Val De Loire,Tours,France,47.432222,0.727606
LIL,Lesquin,Lille,France,50.561942,3.089444
BES,Guipavas,Brest,France,48.447911,-4.418539
DNR,Pleurtuit,Dinard,France,48.587683,-2.079958
DOL,St Gatien,Deauville,France,49.365339,0.154306
LRT,Lann Bihoue,Lorient,France,47.760555,-3.44
CFR,Carpiquet,Caen,France,49.173333,-0.45
RNS,St Jacques,Rennes,France,48.069508,-1.734794
LAI,Lannion,Lannion,France,48.754378,-3.471656
UIP,Pluguffan,Quimper,France,47.974981,-4.167786
NTE,Nantes Atlantique,Nantes,France,47.153189,-1.610725
MLH,Bale Mulhouse,Mulhouse,France,47.589583,7.529914
DIJ,Longvic,Dijon,France,47.26889,5.09
SXB,Entzheim,Strasbourg,France,48.538319,7.628233
TLN,Le Palyvestre,Hyeres,France,43.0973,6.14603
FNI,Garons,Nimes,France,43.757444,4.416347
FSP,St Pierre,St.-pierre,Saint Pierre and Miquelon,46.762904,-56.173088
AXD,Dimokritos,Alexandroupolis,Greece,40.855869,25.956264
VOL,Nea Anchialos,Nea Anghialos,Greece,39.219619,22.794339
JKH,Chios,Chios,Greece,38.343175,26.140572
IOA,Ioannina,Ioannina,Greece,39.696388,20.8225
HER,Nikos Kazantzakis,Heraklion,Greece,35.339719,25.180297
KIT,Kithira,Kithira,Greece,36.274258,23.016978
EFL,Kefallinia,Keffallinia,Greece,38.120069,20.500481
KLX,Kalamata,Kalamata,Greece,37.068319,22.025525
KGS,Kos,Kos,Greece,36.793335,27.091667
AOK,Karpathos,Karpathos,Greece,35.421408,27.146008
CFU,Ioannis Kapodistrias Intl,Kerkyra/corfu,Greece,39.601944,19.911667
KSJ,Kasos,Kasos,Greece,35.421358,26.910047
KVA,Megas Alexandros Intl,Kavala,Greece,40.913306,24.619223
LRS,Leros,Leros,Greece,37.184903,26.800289
LXS,Limnos,Limnos,Greece,39.917072,25.236308
JMK,Mikonos,Mykonos,Greece,37.435128,25.348103
MJT,Mitilini,Mytilini,Greece,39.056667,26.598333
PVK,Aktio,Preveza,Greece,38.925467,20.765311
RHO,Rhodes Diagoras,Rhodos,Greece,36.405419,28.086192
GPA,Araxos,Patras,Greece,38.151111,21.425556
CHQ,Souda,Chania,Greece,35.531747,24.149678
JSI,Alexandros Papadiamantis,Skiathos,Greece,39.1771,23.503675
SMI,Samos,Samos,Greece,37.689999,26.911667
JTR,Santorini,Thira,Greece,36.399169,25.479333
JSH,Sitia,Sitia,Greece,35.216108,26.101325
SKU,Skiros,Skiros,Greece,38.967553,24.487228
SKG,Makedonia,Thessaloniki,Greece,40.519725,22.97095
ZTH,Dionysios Solomos,Zakynthos,Greece,37.750853,20.88425
BUD,Ferihegy,Budapest,Hungary,47.436933,19.255592
DEB,Debrecen,Debrecen,Hungary,47.488917,21.615333
BRI,Bari,Bari,Italy,41.138856,16.760594
PSR,Pescara,Pescara,Italy,42.431656,14.181067
BDS,Casale,Brindisi,Italy,40.657633,17.947033
SUF,Lamezia Terme,Lamezia,Italy,38.905394,16.242269
CTA,Catania Fontanarossa,Catania,Italy,37.466781,15.0664
LMP,Lampedusa,Lampedusa,Italy,35.497914,12.618083
PNL,Pantelleria,Pantelleria,Italy,36.816519,11.968864
PMO,Palermo,Palermo,Italy,38.175958,13.091019
REG,Reggio Calabria,Reggio Calabria,Italy,38.071206,15.651556
TPS,Trapani Birgi,Trapani,Italy,37.911403,12.487961
AHO,Alghero,Alghero,Italy,40.632133,8.290772
CAG,Elmas,Cagliari,Italy,39.251469,9.054283
OLB,Olbia Costa Smeralda,Olbia,Italy,40.898661,9.517628
MXP,Malpensa,Milano,Italy,45.630606,8.728111
BGY,Bergamo Orio Al Serio,Bergamo,Italy,45.673889,9.704166
TRN,Torino,Torino,Italy,45.200761,7.649631
GOA,Genova Sestri,Genoa,Italy,44.413333,8.8375
LIN,Linate,Milan,Italy,45.445103,9.276739
PMF,Parma,Parma,Italy,44.824483,10.296367
CUF,Levaldigi,Cuneo,Italy,44.547019,7.623217
BZO,Bolzano,Bolzano,Italy,46.460194,11.326383
BLQ,Bologna,Bologna,Italy,44.535444,11.288667
TSF,Treviso,Treviso,Italy,45.6484,12.194422
TRS,Ronchi Dei Legionari,Ronchi De Legionari,Italy,45.8275,13.472222
RMI,Rimini,Rimini,Italy,44.020292,12.611747
VRN,Villafranca,Villafranca,Italy,45.395706,10.888533
VCE,Venezia Tessera,Venice,Italy,45.505278,12.351944
CIA,Ciampino,Rome,Italy,41.799361,12.594936
FCO,Fiumicino,Rome,Italy,41.804475,12.250797
EBA,Marina Di Campo,Marina Di Campo,Italy,42.760277,10.239445
NAP,Capodichino,Naples,Italy,40.886033,14.290781
PSA,Pisa,Pisa,Italy,43.683917,10.39275
FLR,Firenze,Florence,Italy,43.809953,11.2051
PEG,Perugia,Perugia,Italy,43.095906,12.513222
LJU,Ljubljana,Ljubljana,Slovenia,46.223686,14.457611
KLV,Karlovy Vary,Karlovy Vary,Czech Republic,50.202978,12.914983
OSR,Mosnov,Ostrava,Czech Republic,49.696292,18.111053
PED,Pardubice,Pardubice,Czech Republic,50.013419,15.738647
PRG,Ruzyne,Prague,Czech Republic,50.100833,14.26
BRQ,Turany,Brno,Czech Republic,49.151269,16.694433
TLV,Ben Gurion,Tel-aviv,Israel,32.011389,34.886667
ETH,Eilat,Elat,Israel,29.561281,34.960081
HFA,Haifa,Haifa,Israel,32.809444,35.043056
VDA,Ovda,Ovda,Israel,29.94025,34.93585
SDV,Sde Dov,Tel-aviv,Israel,32.114661,34.782239
MLA,Luqa,Malta,Malta,35.857497,14.4775
GRZ,Graz,Graz,Austria,46.991067,15.439628
INN,Innsbruck,Innsbruck,Austria,47.260219,11.343964
LNZ,Linz,Linz,Austria,48.233219,14.187511
SZG,Salzburg,Salzburg,Austria,47.793304,13.004333
VIE,Schwechat,Vienna,Austria,48.110278,16.569722
SMA,Santa Maria,Santa Maria (island),Portugal,36.97139,-25.170639
FLW,Flores,Flores,Portugal,39.455272,-31.131361
FAO,Faro,Faro,Portugal,37.014425,-7.965911
GRW,Graciosa,Graciosa Island,Portugal,39.092169,-28.029847
HOR,Horta,Horta,Portugal,38.519894,-28.715872
TER,Lajes,Lajes (terceira Island),Portugal,38.761842,-27.090797
PDL,Ponta Delgada,Ponta Delgada,Portugal,37.741184,-25.69787
PIX,Pico,Pico,Portugal,38.554333,-28.441333
OPO,Porto,Porto,Portugal,41.248055,-8.681389
PXO,Porto Santo,Porto Santo,Portugal,33.073386,-16.349975
LIS,Lisboa,Lisbon,Portugal,38.781311,-9.135919
SJZ,Sao Jorge,Sao Jorge Island,Portugal,38.6655,-28.175817
OMO,Mostar,Mostar,Bosnia and Herzegovina,43.2829,17.845878
SJJ,Sarajevo,Sarajevo,Bosnia and Herzegovina,43.824583,18.331467
ARW,Arad,Arad,Romania,46.17655,21.262022
BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022
CND,Mihail Kogalniceanu,Constanta,Romania,44.362222,28.488333
CLJ,Cluj Napoca,Cluj-napoca,Romania,46.785167,23.686167
CRA,Craiova,Craiova,Romania,44.318139,23.888611
IAS,Iasi,Iasi,Romania,47.178492,27.620631
OMR,Oradea,Oradea,Romania,47.025278,21.9025
OTP,Henri Coanda,Bucharest,Romania,44.572161,26.102178
SBZ,Sibiu,Sibiu,Romania,45.785597,24.091342
SUJ,Satu Mare,Satu Mare,Romania,47.703275,22.8857
TGM,Transilvania Targu Mures,Tirgu Mures,Romania,46.467714,24.412525
TSR,Traian Vuia,Timisoara,Romania,45.809861,21.337861
GVA,Geneve Cointrin,Geneva,Switzerland,46.238064,6.10895
LUG,Lugano,Lugano,Switzerland,46.004275,8.910578
ZRH,Zurich,Zurich,Switzerland,47.464722,8.549167
ACH,St Gallen Altenrhein,Altenrhein,Switzerland,47.485033,9.560775
ESB,Esenboga,Ankara,Turkey,40.128082,32.995083
ADA,Adana,Adana,Turkey,36.982166,35.280388
AYT,Antalya,Antalya,Turkey,36.898731,30.800461
GZT,Oguzeli,Gaziantep,Turkey,36.947183,37.478683
KYA,Konya,Konya,Turkey,37.979,32.561861
MZH,Merzifon,Merzifon,Turkey,40.829375,35.521992
VAS,Sivas,Sivas,Turkey,39.813828,36.903497
MLX,Erhac,Malatya,Turkey,38.435347,38.091006
ASR,Erkilet,Kayseri,Turkey,38.770386,35.495428
DNZ,Cardak,Denizli,Turkey,37.785567,29.701297
IST,Ataturk,Istanbul,Turkey,40.976922,28.814606
ADB,Adnan Menderes,Izmir,Turkey,38.292392,27.156953
DLM,Dalaman,Dalaman,Turkey,36.713056,28.7925
EZS,Elazig,Elazig,Turkey,38.606925,39.291417
DIY,Diyarbakir,Diyabakir,Turkey,37.893897,40.201019
ERC,Erzincan,Erzincan,Turkey,39.710203,39.527003
ERZ,Erzurum,Erzurum,Turkey,39.956501,41.170166
TZX,Trabzon,Trabzon,Turkey,40.995108,39.789728
VAN,Van,Van,Turkey,38.468219,43.3323
BAL,Batman,Batman,Turkey,37.928969,41.116583
KIV,Chisinau Intl,Chisinau,Moldova,46.927744,28.930978
SKP,Skopje,Skopje,Macedonia,41.961622,21.621381
GIB,Gibraltar,Gibraltar,Gibraltar,36.151219,-5.349664
BEG,Beograd,Belgrade,Serbia,44.818444,20.309139
TGD,Podgorica,Podgorica,Montenegro,42.359392,19.251894
PRN,Pristina,Pristina,Serbia,42.572778,21.035833
TIV,Tivat,Tivat,Montenegro,42.404664,18.723286
BTS,M R Stefanik,Bratislava,Slovakia,48.170167,17.212667
KSC,Kosice,Kosice,Slovakia,48.663055,21.241112
PLS,Providenciales,Providenciales,Turks and Caicos Islands,21.773625,-72.265886
XSC,South Caicos,South Caicos,Turks and Caicos Islands,21.515739,-71.528528
LRM,Casa De Campo Intl,La Romana,Dominican Republic,18.450711,-68.911833
PUJ,Punta Cana Intl,Punta Cana,Dominican Republic,18.567367,-68.363431
POP,Gregorio Luperon Intl,Puerto Plata,Dominican Republic,19.7579,-70.570033
SDQ,Las Americas Intl,Santo Domingo,Dominican Republic,18.429664,-69.668925
STI,Cibao Intl,Santiago,Dominican Republic,19.406092,-70.604689
GUA,La Aurora,Guatemala City,Guatemala,14.583272,-90.527475
LCE,Goloson Intl,La Ceiba,Honduras,15.742481,-86.853036
SAP,La Mesa Intl,San Pedro Sula,Honduras,15.452639,-87.923556
RTB,Juan Manuel Galvez Intl,Roatan,Honduras,16.316814,-86.522961
TGU,Toncontin Intl,Tegucigalpa,Honduras,14.060883,-87.217197
KIN,Norman Manley Intl,Kingston,Jamaica,17.935667,-76.7875
MBJ,Sangster Intl,Montego Bay,Jamaica,18.503717,-77.913358
ACA,General Juan N Alvarez Intl,Acapulco,Mexico,16.757061,-99.753953
AGU,Jesus Teran Intl,Aguascalientes,Mexico,21.705558,-102.317858
HUX,Bahias De Huatulco Intl,Huatulco,Mexico,15.775317,-96.262572
CME,Ciudad Del Carmen Intl,Ciudad Del Carmen,Mexico,18.653739,-91.799017
CUL,Culiacan Intl,Culiacan,Mexico,24.764547,-107.474717
CEN,Ciudad Obregon Intl,Ciudad Obregon,Mexico,27.392639,-109.833111
CPE,Ingeniero Alberto Acuna Ongay Intl,Campeche,Mexico,19.816794,-90.500314
CJS,Abraham Gonzalez Intl,Ciudad Juarez,Mexico,31.636133,-106.428667
CUU,General R Fierro Villalobos Intl,Chihuahua,Mexico,28.702875,-105.964567
CVM,General Pedro Jose Mendez Intl,Ciudad Victoria,Mexico,23.703336,-98.956486
CZM,Cozumel Intl,Cozumel,Mexico,20.522403,-86.925644
DGO,Durango Intl,Durango,Mexico,24.124194,-104.528014
TPQ,Tepic,Tepic,Mexico,21.419453,-104.842581
GDL,Don Miguel Hidalgo Y Costilla Intl,Guadalajara,Mexico,20.5218,-103.311167
HMO,General Ignacio P Garcia Intl,Hermosillo,Mexico,29.095858,-111.047858
CLQ,Colima,Colima,Mexico,19.277011,-103.577397
SLW,Plan De Guadalupe Intl,Saltillo,Mexico,25.549497,-100.928669
LZC,Lazaro Cardenas,Lazard Cardenas,Mexico,18.001731,-102.220525
LMM,Valle Del Fuerte Intl,Los Mochis,Mexico,25.685194,-109.080806
BJX,Guanajuato Intl,Del Bajio,Mexico,20.993464,-101.480847
LAP,General Manuel Marquez De Leon Intl,La Paz,Mexico,24.072694,-110.362475
LTO,Loreto Intl,Loreto,Mexico,25.989194,-111.348361
MAM,General Servando Canales Intl,Matamoros,Mexico,25.769894,-97.525311
MID,Licenciado Manuel Crescencio Rejon Int,Merida,Mexico,20.936981,-89.657672
MXL,General Rodolfo Sanchez Taboada Intl,Mexicali,Mexico,32.630634,-115.241637
MLM,General Francisco J Mujica Intl,Morelia,Mexico,19.849944,-101.0255
MTT,Minatitlan,Minatitlan,Mexico,18.103419,-94.580681
MEX,Licenciado Benito Juarez Intl,Mexico City,Mexico,19.436303,-99.072097
MTY,General Mariano Escobedo Intl,Monterrey,Mexico,25.778489,-100.106878
MZT,General Rafael Buelna Intl,Mazatlan,Mexico,23.161356,-106.266072
NLD,Quetzalcoatl Intl,Nuevo Laredo,Mexico,27.443918,-99.57046
OAX,Xoxocotlan Intl,Oaxaca,Mexico,16.999906,-96.726639
PAZ,Tajin,Poza Rico,Mexico,20.602671,-97.460839
PBC,Hermanos Serdan Intl,Puebla,Mexico,19.158144,-98.371447
PDS,Piedras Negras Intl,Piedras Negras,Mexico,28.627394,-100.535211
UPN,Licenciado Y Gen Ignacio Lopez Rayon,Uruapan,Mexico,19.396692,-102.039056
PVR,Licenciado Gustavo Diaz Ordaz Intl,Puerto Vallarta,Mexico,20.680083,-105.254167
PXM,Puerto Escondido Intl,Puerto Escondido,Mexico,15.876861,-97.089117
QRO,Queretaro Intercontinental,Queretaro,Mexico,20.617289,-100.185658
REX,General Lucio Blanco Intl,Reynosa,Mexico,26.008908,-98.228513
SJD,Los Cabos Intl,San Jose Del Cabo,Mexico,23.15185,-109.721044
SLP,Ponciano Arriaga Intl,San Luis Potosi,Mexico,22.254303,-100.930806
TRC,Torreon Intl,Torreon,Mexico,25.568278,-103.410583
TGZ,Angel Albino Corzo,Tuxtla Gutierrez,Mexico,16.561822,-93.026081
TIJ,General Abelardo L Rodriguez Intl,Tijuana,Mexico,32.541064,-116.970158
TAM,General Francisco Javier Mina Intl,Tampico,Mexico,22.29645,-97.865931
TLC,Licenciado Adolfo Lopez Mateos Intl,Toluca,Mexico,19.337072,-99.566008
TAP,Tapachula Intl,Tapachula,Mexico,14.794339,-92.370025
CUN,Cancun Intl,Cancun,Mexico,21.036528,-86.877083
VSA,C P A Carlos Rovirosa Intl,Villahermosa,Mexico,17.997,-92.817361
VER,General Heriberto Jara Intl,Vera Cruz,Mexico,19.145931,-96.187267
ZCL,General Leobardo C Ruiz Intl,Zacatecas,Mexico,22.897112,-102.68689
ZIH,Ixtapa Zihuatanejo Intl,Zihuatanejo,Mexico,17.601569,-101.460536
ZLO,Playa De Oro Intl,Manzanillo,Mexico,19.144778,-104.558631
MGA,Managua Intl,Managua,Nicaragua,12.141494,-86.168178
BOC,Bocas Del Toro Intl,Bocas Del Toro,Panama,9.340853,-82.250842
CHX,Cap Manuel Nino Intl,Changuinola,Panama,9.458636,-82.516806
DAV,Enrique Malek Intl,David,Panama,8.391003,-82.434992
PAC,Marcos A Gelabert Intl,Panama,Panama,8.973339,-79.555583
PTY,Tocumen Intl,Panama City,Panama,9.071364,-79.383453
GLF,Golfito,Golfito,Costa Rica,8.653775,-83.180544
LIR,Daniel Oduber Quiros Intl,Liberia,Costa Rica,10.593289,-85.544408
NOB,Nosara,Nosara Beach,Costa Rica,9.97649,-85.653
SJO,Juan Santamaria Intl,San Jose,Costa Rica,9.993861,-84.208806
PMZ,Palmar Sur,Palmar Sur,Costa Rica,8.951025,-83.468583
XQP,La Managua,Quepos,Costa Rica,9.443164,-84.129772
SAL,El Salvador Intl,San Salvador,El Salvador,13.440947,-89.055728
CAP,Cap Haitien Intl,Cap Haitien,Haiti,19.732989,-72.194739
PAP,Toussaint Louverture Intl,Port-au-prince,Haiti,18.58005,-72.292542
CYO,Vilo Acuna Intl,Cayo Largo del Sur,Cuba,21.616453,-81.545989
CMW,Ignacio Agramonte Intl,Camaguey,Cuba,21.420428,-77.847433
SCU,Antonio Maceo Intl,Santiago De Cuba,Cuba,19.969769,-75.835414
GAO,Mariana Grajales,Guantanamo,Cuba,20.085419,-75.158328
HAV,Jose Marti Intl,Havana,Cuba,22.989153,-82.409086
HOG,Frank Pais Intl,Holguin,Cuba,20.785589,-76.315108
SNU,Abel Santamaria,Santa Clara,Cuba,22.492192,-79.943611
VRA,Juan Gualberto Gomez Intl,Varadero,Cuba,23.034445,-81.435278
CYB,Gerrard Smith Intl,Cayman Barac,Cayman Islands,19.686981,-79.882789
GCM,Owen Roberts Intl,Georgetown,Cayman Islands,19.292778,-81.35775
MHH,Marsh Harbour,Marsh Harbor,Bahamas,26.511406,-77.083472
AXP,Spring Point,Spring Point,Bahamas,22.441828,-73.970858
TCB,Treasure Cay,Treasure Cay,Bahamas,26.745336,-77.391269
BIM,South Bimini,Alice Town,Bahamas,25.699881,-79.264656
GGT,Exuma Intl,Great Exuma,Bahamas,23.562631,-75.877958
ELH,North Eleuthera,North Eleuthera,Bahamas,25.474861,-76.683489
GHB,Governors Harbour,Governor's Harbor,Bahamas,25.284706,-76.331011
RSD,Rock Sound,Rock Sound,Bahamas,24.8917,-76.177739
FPO,Grand Bahama Intl,Freeport,Bahamas,26.558686,-78.695553
IGA,Matthew Town,Matthew Town,Bahamas,20.975,-73.666862
